"Date","Purchase_order_ID","Product_ID","Product_Name","Category1","Category2","Quantity","Unit_of_Measure","Unit_Price","Value","Supplier","Rabat","Type_order","Seasonality","Transport_Cost","Delivery_Expected","Delivery_Reality","Timeliness","Currency","Umowa_ramowa","Notes"
"1/11/2025","PO-002837","P-0217","Microsoft Software Model 547","IT","Software","10","licencja","2353.18","23531.8","AutoServ Sp. z o.o.","4.25%","produkcjne","Q1","793.49","1/19/2025","1/19/2025","0","PLN","tak",""
"1/29/2024","PO-002838","P-0079","3M Safety glasses 207","BHP","Safety glasses","10","szt.","103.77","1037.7","OfficeLine Ltd","0.00%","katalogowe","Q1","16.79","2/4/2024","2/4/2024","0","EUR","nie",""
"12/4/2024","PO-002839","P-0324","Brother Toner Model 570","Office","Toner","100","szt.","809.62","80962.0","LogiTrans S.r.l.","0.00%","ofertowe","Q4","1298.97","12/14/2024","12/14/2024","0","EUR","nie",""
"12/20/2023","PO-002840","P-0175","Xerox Toner 830","Office","Toner","100","szt.","920.0","92000.0","EuroSupply Sp. z o.o.","0.00%","katalogowe","Q4","1236.55","1/2/2024","1/2/2024","0","PLN","nie",""
"9/26/2024","PO-002841","P-0329","Dell Laptops 765","IT","Laptops","50","szt.","3118.31","155915.5","TechParts Sp. z o.o.","3.35%","produkcjne","Q3","850.69","9/27/2024","9/27/2024","0","PLN","tak",""
"9/2/2024","PO-002842","P-0184","Honeywell Gloves Model 753","BHP","Gloves","1","para","31.81","31.81","OfficeLine Sp. z o.o.","4.59%","produkcjne","Q3","3-Feb","9/3/2024","9/3/2024","0","PLN","tak",""
"5/10/2024","PO-002843","P-0326","Uvex Safety glasses 394","BHP","Safety glasses","1","szt.","178.56","178.56","SafeGear Sp. z o.o.","0.00%","katalogowe","Q2","16.81","5/21/2024","5/19/2024","-2","PLN","nie",""
"2/4/2025","PO-002844","P-0098","Xerox Toner Model 461","Office","Toner","200","szt.","908.87","181774.0","IndustrialCo Sp. z o.o.","4.57%","produkcjne","Q1","1677.41","2/8/2025","2/8/2025","0","PLN","nie",""
"8/15/2025","PO-002845","P-0118","HP Printers 478","IT","Printers","1","szt.","4340.32","4340.32","ITDistrib SARL","4.43%","ramowe","Q3","239.65","8/21/2025","8/21/2025","0","EUR","nie",""
"9/25/2024","PO-002846","P-0018","Siemens Motors 796","Production","Motors","2","szt.","7257.79","14515.58","AutoServ Sp. z o.o.","0.00%","ramowe","Q3","29.13","10/1/2024","10/1/2024","0","PLN","tak",""
"6/6/2025","PO-002847","P-0317","NTN Bearings 224","Automotive","Bearings","10","szt.","286.53","2865.3","PaperMax Sp. z o.o.","3.09%","produkcjne","Q2","34.2","6/17/2025","6/20/2025","3","PLN","nie",""
"1/11/2025","PO-002848","P-0236","Brother Printers Model 421","IT","Printers","1","szt.","4537.57","4537.57","ITDistrib SARL","0.00%","ramowe","Q1","256.13","1/13/2025","1/13/2025","0","EUR","tak",""
"7/5/2025","PO-002849","P-0233","BIC Pens Model 395","Office","Pens","5","szt.","Feb-42","12-Jan","IndustrialCo Sp. z o.o.","4.58%","produkcjne","Q3","0.8","7/14/2025","7/13/2025","-1","PLN","tak",""
"6/28/2025","PO-002850","P-0296","Profim Office chairs Model 562","Office","Office chairs","20","szt.","2160.13","43202.6","LogiTrans Sp. z o.o.","1.19%","produkcjne","Q2","147.02","7/4/2025","7/4/2025","0","PLN","tak",""
"7/10/2025","PO-002851","P-0331","Dell Monitors Model 171","IT","Monitors","200","szt.","2026.24","405248.0","SafeGear GmbH","2.50%","produkcjne","Q3","6000.0","7/18/2025","7/18/2025","0","EUR","nie",""
"11/7/2024","PO-002852","P-0329","Dell Laptops 765","IT","Laptops","100","szt.","3658.11","365811.0","EuroSupply Sp. z o.o.","2.26%","ofertowe","Q4","6000.0","11/19/2024","11/19/2024","0","PLN","nie",""
"5/24/2025","PO-002853","P-0253","Pepperl+Fuchs Sensors 814","Production","Sensors","10","szt.","1152.31","11523.1","EuroSupply S.r.l.","2.65%","produkcjne","Q2","440.17","5/31/2025","5/31/2025","0","EUR","tak",""
"4/16/2025","PO-002854","P-0044","NTN Bearings 355","Automotive","Bearings","5","szt.","175.15","875.75","PaperMax Sp. z o.o.","2.27%","produkcjne","Q2","16.67","4/24/2025","4/22/2025","-2","PLN","tak",""
"5/4/2024","PO-002855","P-0002","Navigator Paper 643 op.","Office","Paper","10","op.","26-May","265.0","PaperMax GmbH","4.58%","produkcjne","Q2","Jul-61","5/14/2024","5/14/2024","0","EUR","tak",""
"3/30/2025","PO-002856","P-0032","Gates Engine parts Model 115","Automotive","Engine parts","100","szt.","2049.33","204933.0","AutoServ GmbH","0.00%","katalogowe","Q1","1657.35","4/3/2025","4/3/2025","0","EUR","nie",""
"8/12/2024","PO-002857","P-0120","HP Printers 352","IT","Printers","200","szt.","2507.73","501546.0","AutoServ Sp. z o.o.","0.00%","awaryjne","Q3","6000.0","8/19/2024","8/17/2024","-2","PLN","nie",""
"8/18/2024","PO-002858","P-0104","Brother Toner 350","Office","Toner","2","szt.","1159.84","2319.68","PaperMax GmbH","0.00%","ramowe","Q3","146.09","8/30/2024","9/4/2024","5","EUR","nie",""
"10/30/2025","PO-002859","P-0140","HP Toner 893","Office","Toner","5","szt.","617.58","3087.9","EuroSupply Sp. z o.o.","3.21%","produkcjne","Q4","83.11","11/9/2025","11/9/2025","0","PLN","tak",""
"5/19/2025","PO-002860","P-0306","Xerox Toner 349","Office","Toner","10","szt.","539.88","5398.8","LogiTrans Sp. z o.o.","0.00%","ramowe","Q2","159.07","5/23/2025","5/23/2025","0","PLN","nie",""
"7/31/2025","PO-002861","P-0276","HP Toner 941","Office","Toner","50","szt.","1009.95","50497.5","TechParts Ltd","4.70%","produkcjne","Q3","1919.22","8/3/2025","8/3/2025","0","EUR","tak",""
"1/21/2025","PO-002862","P-0028","Wurth Screws 413","Production","Screws","200","szt.","0.46","92.0","SafeGear GmbH","2.76%","produkcjne","Q1","May-39","1/27/2025","1/27/2025","0","EUR","nie",""
"11/25/2023","PO-002863","P-0287","Uvex Safety glasses Model 318","BHP","Safety glasses","200","szt.","113.15","22630.0","PaperMax S.r.l.","0.00%","ramowe","Q4","678.8","12/3/2023","12/3/2023","0","EUR","tak",""
"7/15/2025","PO-002864","P-0057","Uvex Safety glasses 501","BHP","Safety glasses","5","szt.","105.43","527.15","SafeGear Sp. z o.o.","4.18%","produkcjne","Q3","18.38","7/26/2025","7/26/2025","0","PLN","tak",""
"6/10/2025","PO-002865","P-0329","Dell Laptops 765","IT","Laptops","200","szt.","3061.02","612204.0","TechParts Sp. z o.o.","4.57%","ramowe","Q2","6000.0","6/12/2025","6/12/2025","0","PLN","tak",""
"9/6/2025","PO-002866","P-0280","SKF Bearings Model 346","Automotive","Bearings","100","szt.","82.68","8268.0","OfficeLine Sp. z o.o.","3.17%","ofertowe","Q3","386.19","9/7/2025","9/16/2025","9","PLN","nie",""
"2/4/2024","PO-002867","P-0256","Gates Engine parts 932","Automotive","Engine parts","200","szt.","189.69","37938.0","IndustrialCo BV","3.63%","produkcjne","Q1","660.83","2/7/2024","2/7/2024","0","EUR","tak",""
"10/1/2025","PO-002868","P-0050","Portwest Workwear 502","BHP","Workwear","10","szt.","681.07","6810.7","TechParts Sp. z o.o.","2.10%","produkcjne","Q4","366.71","10/3/2025","10/3/2025","0","PLN","nie",""
"8/30/2024","PO-002869","P-0085","Canon Printers Model 247","IT","Printers","2","szt.","3535.91","7071.82","LogiTrans BV","0.00%","ramowe","Q3","240.25","8/31/2024","8/31/2024","0","EUR","tak",""
"1/9/2024","PO-002870","P-0207","NTN Bearings 636","Automotive","Bearings","2","szt.","254.08","508.16","PaperMax Sp. z o.o.","2.61%","produkcjne","Q1","29.0","1/19/2024","1/19/2024","0","PLN","tak",""
"2/18/2025","PO-002871","P-0110","Siemens Sensors Model 227","Production","Sensors","10","szt.","1869.68","18696.8","LogiTrans BV","0.00%","ofertowe","Q1","84.81","2/22/2025","2/22/2025","0","EUR","nie",""
"6/17/2025","PO-002872","P-0282","3M Safety glasses 493","BHP","Safety glasses","100","szt.","203.73","20373.0","IndustrialCo Sp. z o.o.","0.00%","katalogowe","Q2","754.39","6/23/2025","6/23/2025","0","PLN","nie",""
"7/25/2025","PO-002873","P-0153","Makita Tools Model 626","Production","Tools","2","szt.","409.07","818.14","LogiTrans SARL","0.00%","ramowe","Q3","30.62","7/29/2025","8/6/2025","8","EUR","tak",""
"12/14/2024","PO-002874","P-0037","Mann Filters 571","Automotive","Filters","200","szt.","194.86","38972.0","OfficeLine Sp. z o.o.","0.00%","ofertowe","Q4","1363.18","12/16/2024","12/16/2024","0","PLN","nie",""
"1/11/2024","PO-002875","P-0105","Sachs Engine parts Model 961","Automotive","Engine parts","5","szt.","648.82","3244.1","AutoServ Sp. z o.o.","3.43%","ramowe","Q1","190.6","1/16/2024","1/16/2024","0","PLN","tak",""
"12/3/2023","PO-002876","P-0087","Asus Laptops 814","IT","Laptops","1","szt.","7106.08","7106.08","SafeGear S.r.l.","2.54%","produkcjne","Q4","404.51","12/16/2023","12/16/2023","0","EUR","tak",""
"2/24/2024","PO-002877","P-0288","Portwest Workwear 617","BHP","Workwear","200","szt.","544.73","108946.0","IndustrialCo SARL","4.58%","produkcjne","Q1","733.51","3/9/2024","3/9/2024","0","EUR","nie",""
"5/24/2024","PO-002878","P-0225","BIC Pens 830","Office","Pens","20","szt.","Mar-17","63.4","SafeGear Sp. z o.o.","2.30%","ramowe","Q2","Mar-57","6/5/2024","6/14/2024","9","PLN","nie",""
"4/19/2025","PO-002879","P-0230","Valeo Engine parts 382","Automotive","Engine parts","20","szt.","2320.5","46410.0","IndustrialCo Sp. z o.o.","4.47%","produkcjne","Q2","744.17","4/28/2025","4/28/2025","0","PLN","tak",""
"11/24/2023","PO-002880","P-0019","Adobe Software 759","IT","Software","100","licencja","8925.94","892594.0","LogiTrans Sp. z o.o.","1.92%","produkcjne","Q4","2092.42","11/25/2023","11/25/2023","0","PLN","nie",""
"6/23/2024","PO-002881","P-0026","Gates Engine parts 379","Automotive","Engine parts","10","szt.","918.63","9186.3","IndustrialCo BV","0.00%","katalogowe","Q2","50.69","6/24/2024","6/24/2024","0","EUR","nie",""
"5/20/2025","PO-002882","P-0113","3M Helmets 708","BHP","Helmets","20","szt.","107.44","2148.8","IndustrialCo Sp. z o.o.","1.29%","produkcjne","Q2","77.72","5/23/2025","5/23/2025","0","PLN","nie",""
"12/19/2024","PO-002883","P-0222","Wurth Screws Model 983","Production","Screws","200","szt.","0.57","114.0","TechParts Sp. z o.o.","0.00%","ramowe","Q4","11-May","12/20/2024","12/26/2024","6","PLN","tak",""
"8/12/2024","PO-002884","P-0265","REX Screws 462","Production","Screws","1","szt.","Jan-76","Jan-76","OfficeLine Ltd","2.25%","produkcjne","Q3","0.08","8/21/2024","8/18/2024","-3","EUR","tak",""
"10/9/2024","PO-002885","P-0245","Xerox Toner Model 174","Office","Toner","100","szt.","1159.16","115916.0","LogiTrans Sp. z o.o.","1.89%","produkcjne","Q4","141.96","10/12/2024","10/10/2024","-2","PLN","nie",""
"2/26/2025","PO-002886","P-0178","Milwaukee Tools Model 960","Production","Tools","2","szt.","693.47","1386.94","EuroSupply GmbH","0.00%","ramowe","Q1","86.2","3/7/2025","3/7/2025","0","EUR","nie",""
"6/28/2024","PO-002887","P-0003","Papyrus Paper Model 522","Office","Paper","1","op.","47.59","47.59","AutoServ SARL","4.57%","produkcjne","Q2","1-Sep","7/11/2024","7/11/2024","0","EUR","tak",""
"5/14/2024","PO-002888","P-0098","Xerox Toner Model 461","Office","Toner","50","szt.","858.92","42946.0","AutoServ SARL","1.15%","produkcjne","Q2","1337.36","5/25/2024","5/25/2024","0","EUR","tak",""
"8/15/2025","PO-002889","P-0345","Dell Monitors Model 325","IT","Monitors","2","szt.","3636.24","7272.48","PaperMax Sp. z o.o.","4.57%","produkcjne","Q3","315.93","8/27/2025","8/27/2025","0","PLN","nie",""
"6/9/2024","PO-002890","P-0228","Shell Oils 725L","Automotive","Oils","200","L","90.14","18028.0","LogiTrans Sp. z o.o.","0.00%","katalogowe","Q2","163.95","6/17/2024","6/17/2024","0","PLN","nie",""
"3/3/2024","PO-002891","P-0335","Helly Hansen Workwear Model 939","BHP","Workwear","10","szt.","142.98","1429.8","IndustrialCo Sp. z o.o.","0.00%","awaryjne","Q1","130.62","3/7/2024","3/12/2024","5","PLN","nie",""
"8/20/2024","PO-002892","P-0264","Petzl Helmets Model 570","BHP","Helmets","10","szt.","414.6","4146.0","ITDistrib Sp. z o.o.","3.28%","awaryjne","Q3","56.21","8/28/2024","8/28/2024","0","PLN","nie",""
"7/17/2025","PO-002893","P-0030","Xerox Paper 153 op.","Office","Paper","50","op.","51.71","2585.5","OfficeLine BV","0.00%","katalogowe","Q3","72.59","7/28/2025","7/31/2025","3","EUR","nie",""
"2/22/2024","PO-002894","P-0323","SKF Bearings Model 701","Automotive","Bearings","200","szt.","262.89","52578.0","PaperMax Sp. z o.o.","0.00%","katalogowe","Q1","1058.63","3/2/2024","3/2/2024","0","PLN","nie",""
"1/18/2025","PO-002895","P-0210","Bosch Filters Model 644","Automotive","Filters","50","szt.","39.03","1951.5","PaperMax S.r.l.","0.00%","awaryjne","Q1","167.78","1/24/2025","1/26/2025","2","EUR","nie",""
"12/18/2024","PO-002896","P-0140","HP Toner 893","Office","Toner","200","szt.","487.29","97458.0","EuroSupply Sp. z o.o.","4.26%","produkcjne","Q4","2332.93","12/27/2024","12/27/2024","0","PLN","tak",""
"12/14/2024","PO-002897","P-0087","Asus Laptops 814","IT","Laptops","2","szt.","7180.21","14360.42","SafeGear S.r.l.","0.00%","ramowe","Q4","531.05","12/22/2024","1/1/2025","10","EUR","tak",""
"2/12/2024","PO-002898","P-0184","Honeywell Gloves Model 753","BHP","Gloves","5","para","32.56","162.8","OfficeLine Sp. z o.o.","4.58%","ramowe","Q1","12-Aug","2/13/2024","2/16/2024","3","PLN","nie",""
"5/31/2024","PO-002899","P-0144","Shell Oils 259L","Automotive","Oils","20","L","170.28","3405.6","IndustrialCo Sp. z o.o.","0.00%","katalogowe","Q2","72.12","6/7/2024","6/7/2024","0","PLN","nie",""
"9/2/2024","PO-002900","P-0133","Honeywell Gloves Rękawice 20","BHP","Gloves","50","para","71.32","3566.0","IndustrialCo Sp. z o.o.","3.01%","produkcjne","Q3","56.7","9/8/2024","9/18/2024","10","PLN","tak",""
"5/6/2025","PO-002901","P-0157","Shell Oils 971L","Automotive","Oils","5","L","66.93","334.65","TechParts Sp. z o.o.","3.17%","produkcjne","Q2","Oct-42","5/10/2025","5/10/2025","0","PLN","tak",""
"2/9/2024","PO-002902","P-0134","HP Laptops 911","IT","Laptops","1","szt.","12710.5","12710.5","OfficeLine Sp. z o.o.","4.65%","produkcjne","Q1","112.66","2/10/2024","2/10/2024","0","PLN","tak",""
"6/18/2024","PO-002903","P-0329","Dell Laptops 765","IT","Laptops","50","szt.","3577.57","178878.5","TechParts Sp. z o.o.","4.59%","produkcjne","Q2","2663.86","6/19/2024","6/16/2024","-3","PLN","tak",""
"12/15/2023","PO-002904","P-0291","Xerox Paper Model 916","Office","Paper","100","op.","79.77","7977.0","LogiTrans Ltd","2.97%","produkcjne","Q4","349.89","12/23/2023","12/23/2023","0","EUR","tak",""
"10/2/2024","PO-002905","P-0223","Mann Filters Model 631","Automotive","Filters","200","szt.","150.88","30176.0","AutoServ GmbH","2.07%","produkcjne","Q4","882.46","10/10/2024","10/10/2024","0","EUR","tak",""
"9/7/2024","PO-002906","P-0333","Siemens Sensors 799","Production","Sensors","100","szt.","451.84","45184.0","ITDistrib BV","1.41%","produkcjne","Q3","673.67","9/11/2024","9/18/2024","7","EUR","tak",""
"1/6/2024","PO-002907","P-0204","Honeywell Safety glasses 178","BHP","Safety glasses","5","szt.","76.84","384.2","SafeGear Sp. z o.o.","4.57%","produkcjne","Q1","22.38","1/15/2024","1/15/2024","0","PLN","tak",""
"10/11/2024","PO-002908","P-0054","SKF Bearings Model 107","Automotive","Bearings","5","szt.","301.41","1507.05","IndustrialCo Sp. z o.o.","2.52%","ramowe","Q4","50.72","10/18/2024","10/18/2024","0","PLN","nie",""
"5/13/2025","PO-002909","P-0339","ABB Motors 501","Production","Motors","5","szt.","5621.68","28108.4","PaperMax Sp. z o.o.","2.53%","ramowe","Q2","127.23","5/23/2025","5/23/2025","0","PLN","tak",""
"6/4/2024","PO-002910","P-0294","Dell Monitors 345","IT","Monitors","2","szt.","421.19","842.38","OfficeLine Sp. z o.o.","0.00%","ramowe","Q2","48.4","6/5/2024","6/7/2024","2","PLN","nie",""
"1/24/2025","PO-002911","P-0179","Canon Printers 347","IT","Printers","5","szt.","1300.77","6503.85","PaperMax Sp. z o.o.","4.60%","produkcjne","Q1","389.89","2/2/2025","2/2/2025","0","PLN","nie",""
"11/4/2023","PO-002912","P-0112","Mahle Filters Model 774","Automotive","Filters","20","szt.","181.62","3632.4","PaperMax Sp. z o.o.","1.60%","produkcjne","Q4","190.84","11/12/2023","11/12/2023","0","PLN","tak",""
"8/31/2024","PO-002913","P-0229","Stabilo Pens 452","Office","Pens","5","szt.","Mar-39","16.95","IndustrialCo Ltd","2.26%","produkcjne","Q3","0.67","9/4/2024","9/4/2024","0","EUR","tak",""
"9/20/2024","PO-002914","P-0292","Total Oils 688L","Automotive","Oils","10","L","169.76","1697.6","IndustrialCo BV","0.00%","ramowe","Q3","45.21","9/21/2024","9/21/2024","0","EUR","tak",""
"12/8/2024","PO-002915","P-0032","Gates Engine parts Model 115","Automotive","Engine parts","200","szt.","1965.29","393058.0","PaperMax S.r.l.","4.58%","awaryjne","Q4","6000.0","12/17/2024","12/17/2024","0","EUR","nie",""
"10/8/2025","PO-002916","P-0026","Gates Engine parts 379","Automotive","Engine parts","20","szt.","872.72","17454.4","LogiTrans Ltd","4.70%","produkcjne","Q4","483.22","10/18/2025","10/18/2025","0","EUR","tak",""
"8/1/2025","PO-002917","P-0132","IKEA Office chairs Model 453","Office","Office chairs","1","szt.","1319.05","1319.05","LogiTrans Ltd","4.59%","ramowe","Q3","84.7","8/8/2025","8/8/2025","0","EUR","tak",""
"3/9/2024","PO-002918","P-0240","Uvex Safety glasses Model 206","BHP","Safety glasses","20","szt.","154.1","3082.0","OfficeLine Sp. z o.o.","0.00%","katalogowe","Q1","124.11","3/10/2024","3/10/2024","0","PLN","nie",""
"12/18/2023","PO-002919","P-0117","REX Screws Model 988","Production","Screws","5","szt.","2-Mar","Oct-15","EuroSupply Sp. z o.o.","0.00%","ramowe","Q4","0.96","12/29/2023","1/5/2024","7","PLN","tak",""
"7/22/2025","PO-002920","P-0173","Total Oils 428L","Automotive","Oils","200","L","197.14","39428.0","SafeGear GmbH","0.00%","ramowe","Q3","1199.24","7/29/2025","8/5/2025","7","EUR","nie",""
"3/11/2024","PO-002921","P-0106","Milwaukee Tools 577","Production","Tools","10","szt.","928.5","9285.0","LogiTrans BV","4.58%","produkcjne","Q1","249.39","3/17/2024","3/17/2024","0","EUR","tak",""
"1/2/2024","PO-002922","P-0195","Uvex Safety glasses 971","BHP","Safety glasses","10","szt.","61.09","610.9","ProMech Sp. z o.o.","2.40%","produkcjne","Q1","43.44","1/5/2024","1/5/2024","0","PLN","nie",""
"10/4/2024","PO-002923","P-0152","DeWalt Tools 121","Production","Tools","10","szt.","1838.61","18386.1","EuroSupply GmbH","3.46%","produkcjne","Q4","692.46","10/13/2024","10/12/2024","-1","EUR","tak",""
"7/2/2024","PO-002924","P-0147","BIC Pens 969","Office","Pens","100","szt.","2-Apr","204.0","PaperMax GmbH","4.58%","produkcjne","Q3","Nov-76","7/13/2024","7/13/2024","0","EUR","tak",""
"1/29/2024","PO-002925","P-0052","LG Monitors 200","IT","Monitors","50","szt.","3126.93","156346.5","PaperMax GmbH","4.59%","produkcjne","Q1","4192.85","2/4/2024","2/13/2024","9","EUR","tak",""
"6/24/2024","PO-002926","P-0188","Wurth Screws 342","Production","Screws","2","szt.","0.75","1-May","IndustrialCo Ltd","4.44%","produkcjne","Q2","0.09","7/3/2024","7/7/2024","4","EUR","nie",""
"6/26/2025","PO-002927","P-0314","Bosch Engine parts Model 283","Automotive","Engine parts","5","szt.","1096.36","5481.8","OfficeLine Sp. z o.o.","1.93%","produkcjne","Q2","116.77","6/27/2025","6/27/2025","0","PLN","tak",""
"8/23/2025","PO-002928","P-0088","Papyrus Paper 539 op.","Office","Paper","20","op.","27-May","550.0","TechParts Sp. z o.o.","4.65%","produkcjne","Q3","22-Feb","9/3/2025","9/3/2025","0","PLN","tak",""
"8/19/2024","PO-002929","P-0162","HP Laptops Model 453","IT","Laptops","200","szt.","3858.5","771700.0","EuroSupply SARL","3.57%","produkcjne","Q3","6000.0","8/21/2024","8/21/2024","0","EUR","tak",""
"3/13/2025","PO-002930","P-0200","Samsung Monitors Model 719","IT","Monitors","1","szt.","522.21","522.21","ITDistrib SARL","0.00%","awaryjne","Q1","10-Jan","3/14/2025","3/14/2025","0","EUR","nie","urgent"
"4/3/2025","PO-002931","P-0288","Portwest Workwear 617","BHP","Workwear","10","szt.","609.65","6096.5","SafeGear S.r.l.","4.37%","katalogowe","Q2","270.57","4/14/2025","4/14/2025","0","EUR","nie",""
"11/29/2023","PO-002932","P-0311","Brother Printers Model 576","IT","Printers","10","szt.","2039.0","20390.0","OfficeLine Sp. z o.o.","0.00%","ramowe","Q4","259.81","12/1/2023","12/3/2023","2","PLN","tak",""
"10/23/2024","PO-002933","P-0075","Ansell Gloves Rękawice 979","BHP","Gloves","20","para","56.35","1127.0","AutoServ Sp. z o.o.","3.33%","produkcjne","Q4","23.32","10/29/2024","11/2/2024","4","PLN","tak",""
